 61 5604.364770 2.226E-24 0.000E+00.05650.071  575.22290.85-.010900                                                            333333584842111010     0.0    0.0
 61 5604.393320 5.518E-24 4.809E-03.06570.079  104.77470.85-.010900                   0 0 0 0 1A1    4F2 61         4F1  1     333333584842111010    27.0   27.0
 61 5604.455600 9.492E-24 1.215E-02.06570.079   62.87680.85-.010900                   0 0 0 0 1A1    2F1 36         3F2  1     333333584842111010    15.0   21.0
 61 5604.507990 2.000E-25 0.000E+00.06130.075  293.17870.85-.010900                                                            333333584842111010     0.0    0.0
 61 5604.549610 1.072E-24 0.000E+00.06570.080   62.87820.85-.010900                                                            333333584842111010     0.0    0.0
 61 5604.605210 9.445E-25 1.179E-03.06310.076  219.93680.85-.010900                   0 0 0 0 1A1    5F1 99         6F2  2     333333584842111010    33.0   39.0
 61 5604.625920 1.082E-23 1.350E-02.06310.076  219.91510.85-.010900                   0 0 0 0 1A1    5F1 99         6F2  1     333333584842111010    33.0   39.0
 61 5604.661000 7.225E-25 8.122E-04.06440.078  157.12790.85-.010900                   0 0 0 0 1A1    4F1 72         5F2  1     333333584842111010    27.0   33.0
 61 5604.687220 4.796E-25 0.000E+00.06000.077  815.00000.85-.010900                                                            333333584842111010     0.0    0.0
 61 5604.752380 1.791E-24 0.000E+00.06530.080   10.48170.85-.010900                                                            333333584842111010     0.0    0.0
 61 5605.014290 1.464E-23 0.000E+00.06570.079  104.77600.85-.010900                                                            333333584842111010     0.0    0.0
 61 5605.036710 1.471E-24 0.000E+00.06440.078  219.94130.85-.010900                                                            333333584842111010     0.0    0.0
 61 5605.119240 1.719E-23 1.499E-02.06570.079  104.77470.85-.010900                   0 0 0 0 1A1    4F2 62         4F1  1     333333584842111010    27.0   27.0
 61 5605.162840 1.999E-23 0.000E+00.06310.076  219.91980.85-.010900                                                            333333584842111010     0.0    0.0
 61 5605.254480 1.254E-23 0.000E+00.06570.080   62.87580.85-.010900                                                            333333584842111010     0.0    0.0
 61 5605.307340 3.519E-25 0.000E+00.06000.077  815.00000.85-.010900                                                            333333584842111010     0.0    0.0
 61 5605.394350 2.582E-24 0.000E+00.06310.076  293.12660.85-.010900                                                            333333584842111010     0.0    0.0
 61 5605.405780 4.410E-25 0.000E+00.06440.078  157.13720.85-.010900                                                            333333584842111010     0.0    0.0
 61 5605.447250 8.229E-25 0.000E+00.06000.077  815.00000.85-.010900                                                            333333584842111010     0.0    0.0
 61 5605.533650 9.328E-25 0.000E+00.06000.077  815.00000.85-.010900                                                            333333584842111010     0.0    0.0
 61 5605.628310 3.722E-24 0.000E+00.06440.078  219.94520.85-.010900                                                            333333584842111010     0.0    0.0
